026-07-18T02:33:05.789480Z  INFO ground_control: armed: true
2026-07-18T02:33:08.097586Z  INFO ground_control: telemetry: roll=0.7 pitch=0.9 yaw=143.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(395, 375, 414, 368)
2026-07-18T02:33:08.137714Z  INFO ground_control: telemetry: roll=0.8 pitch=1.0 yaw=143.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(398, 370, 412, 373)
2026-07-18T02:33:08.158622Z  INFO ground_control: telemetry: roll=0.7 pitch=0.8 yaw=143.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(399, 379, 406, 369)
2026-07-18T02:33:08.213576Z  INFO ground_control: throttle: 38
2026-07-18T02:33:08.213583Z  INFO ground_control: telemetry: roll=0.6 pitch=0.7 yaw=143.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(391, 379, 414, 368)
2026-07-18T02:33:08.245578Z  INFO ground_control: throttle: 38
2026-07-18T02:33:08.245588Z  INFO ground_control: telemetry: roll=0.5 pitch=0.9 yaw=143.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(405, 361, 408, 379)
2026-07-18T02:33:08.265651Z  INFO ground_control: telemetry: roll=0.6 pitch=0.8 yaw=143.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(408, 366, 402, 377)
2026-07-18T02:33:08.269579Z  INFO ground_control: throttle: 39
2026-07-18T02:33:08.269592Z  INFO ground_control: telemetry: roll=0.6 pitch=1.0 yaw=143.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(398, 370, 417, 369)
2026-07-18T02:33:08.289657Z  INFO ground_control: telemetry: roll=0.5 pitch=1.1 yaw=143.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(388, 366, 430, 370)
2026-07-18T02:33:08.320714Z  INFO ground_control: telemetry: roll=0.4 pitch=1.0 yaw=143.7 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(393, 362, 423, 375)
2026-07-18T02:33:08.397587Z  INFO ground_control: throttle: 39
